user,group,session,timestamp,sourceFile,survived,killed,mutants_count,game_mode
70e85b5e-92d4-498a-9079-ba881f5b3b82,B,2,2025-04-17 10:05:30.372000+02:00,Vehicle.java,2,13,15,achievements
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,1,2025-04-17 09:24:12.395000+02:00,Building.java,8,0,8,leaderboard
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,1,2025-04-17 09:24:12.395000+02:00,Car.java,13,0,13,leaderboard
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,1,2025-04-17 09:24:12.395000+02:00,City.java,22,0,22,leaderboard
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,1,2025-04-17 09:24:12.395000+02:00,Coords.java,15,0,15,leaderboard
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,1,2025-04-17 09:24:12.395000+02:00,House.java,2,0,2,leaderboard
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,1,2025-04-17 09:24:12.395000+02:00,Parking.java,16,0,16,leaderboard
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,1,2025-04-17 09:24:12.395000+02:00,Person.java,0,2,2,leaderboard
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,1,2025-04-17 09:24:12.395000+02:00,PolyLine.java,17,3,20,leaderboard
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,1,2025-04-17 09:24:12.395000+02:00,Road.java,1,2,3,leaderboard
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,1,2025-04-17 09:24:12.395000+02:00,Vehicle.java,2,13,15,leaderboard
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,2,2025-04-17 10:05:04.790000+02:00,Building.java,8,0,8,achievements
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,2,2025-04-17 10:05:04.790000+02:00,Car.java,5,8,13,achievements
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,2,2025-04-17 10:05:04.790000+02:00,City.java,22,0,22,achievements
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,2,2025-04-17 10:05:04.790000+02:00,Coords.java,15,0,15,achievements
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,2,2025-04-17 10:05:04.790000+02:00,House.java,2,0,2,achievements
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,2,2025-04-17 10:05:04.790000+02:00,Parking.java,16,0,16,achievements
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,2,2025-04-17 10:05:04.790000+02:00,Person.java,0,2,2,achievements
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,2,2025-04-17 10:05:04.790000+02:00,PolyLine.java,17,3,20,achievements
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,2,2025-04-17 10:05:04.790000+02:00,Road.java,1,2,3,achievements
7b25b9f2-5d8e-401e-aefa-ac31e94575d1,B,2,2025-04-17 10:05:04.790000+02:00,Vehicle.java,2,13,15,achievements
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,1,2025-04-17 09:30:06.028000+02:00,Building.java,8,0,8,achievements
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,1,2025-04-17 09:30:06.028000+02:00,Car.java,13,0,13,achievements
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,1,2025-04-17 09:30:06.028000+02:00,City.java,22,0,22,achievements
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,1,2025-04-17 09:30:06.028000+02:00,Coords.java,7,8,15,achievements
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,1,2025-04-17 09:30:06.028000+02:00,House.java,2,0,2,achievements
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,1,2025-04-17 09:30:06.028000+02:00,Parking.java,16,0,16,achievements
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,1,2025-04-17 09:30:06.028000+02:00,Person.java,2,0,2,achievements
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,1,2025-04-17 09:30:06.028000+02:00,PolyLine.java,20,0,20,achievements
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,1,2025-04-17 09:30:06.028000+02:00,Road.java,3,0,3,achievements
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,1,2025-04-17 09:30:06.028000+02:00,Vehicle.java,15,0,15,achievements
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,2,2025-04-17 10:07:43.975000+02:00,Building.java,8,0,8,leaderboard
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,2,2025-04-17 10:07:43.975000+02:00,Car.java,13,0,13,leaderboard
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,2,2025-04-17 10:07:43.975000+02:00,City.java,22,0,22,leaderboard
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,2,2025-04-17 10:07:43.975000+02:00,Coords.java,2,13,15,leaderboard
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,2,2025-04-17 10:07:43.975000+02:00,House.java,2,0,2,leaderboard
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,2,2025-04-17 10:07:43.975000+02:00,Parking.java,16,0,16,leaderboard
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,2,2025-04-17 10:07:43.975000+02:00,Person.java,0,2,2,leaderboard
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,2,2025-04-17 10:07:43.975000+02:00,PolyLine.java,20,0,20,leaderboard
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,2,2025-04-17 10:07:43.975000+02:00,Road.java,3,0,3,leaderboard
a7c1124d-d4fc-4fc7-bb6f-b73e2f1b7fdd,A,2,2025-04-17 10:07:43.975000+02:00,Vehicle.java,15,0,15,leaderboard
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,1,2025-04-17 09:25:54.925000+02:00,Building.java,8,0,8,achievements
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,1,2025-04-17 09:25:54.925000+02:00,Car.java,13,0,13,achievements
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,1,2025-04-17 09:25:54.925000+02:00,City.java,22,0,22,achievements
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,1,2025-04-17 09:25:54.925000+02:00,Coords.java,15,0,15,achievements
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,1,2025-04-17 09:25:54.925000+02:00,House.java,2,0,2,achievements
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,1,2025-04-17 09:25:54.925000+02:00,Parking.java,16,0,16,achievements
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,1,2025-04-17 09:25:54.925000+02:00,Person.java,2,0,2,achievements
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,1,2025-04-17 09:25:54.925000+02:00,PolyLine.java,20,0,20,achievements
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,1,2025-04-17 09:25:54.925000+02:00,Road.java,3,0,3,achievements
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,1,2025-04-17 09:25:54.925000+02:00,Vehicle.java,15,0,15,achievements
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,2,2025-04-17 10:06:52.695000+02:00,Building.java,8,0,8,leaderboard
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,2,2025-04-17 10:06:52.695000+02:00,Car.java,13,0,13,leaderboard
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,2,2025-04-17 10:06:52.695000+02:00,City.java,22,0,22,leaderboard
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,2,2025-04-17 10:06:52.695000+02:00,Coords.java,15,0,15,leaderboard
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,2,2025-04-17 10:06:52.695000+02:00,House.java,2,0,2,leaderboard
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,2,2025-04-17 10:06:52.695000+02:00,Parking.java,16,0,16,leaderboard
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,2,2025-04-17 10:06:52.695000+02:00,Person.java,2,0,2,leaderboard
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,2,2025-04-17 10:06:52.695000+02:00,PolyLine.java,20,0,20,leaderboard
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,2,2025-04-17 10:06:52.695000+02:00,Road.java,3,0,3,leaderboard
b39dc415-9bb6-4d5d-a8f9-30fd61f6a594,A,2,2025-04-17 10:06:52.695000+02:00,Vehicle.java,15,0,15,leaderboard
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,1,2025-04-17 09:24:33.923000+02:00,Building.java,8,0,8,leaderboard
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,1,2025-04-17 09:24:33.923000+02:00,Car.java,13,0,13,leaderboard
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,1,2025-04-17 09:24:33.923000+02:00,City.java,22,0,22,leaderboard
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,1,2025-04-17 09:24:33.923000+02:00,Coords.java,11,4,15,leaderboard
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,1,2025-04-17 09:24:33.923000+02:00,House.java,2,0,2,leaderboard
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,1,2025-04-17 09:24:33.923000+02:00,Parking.java,16,0,16,leaderboard
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,1,2025-04-17 09:24:33.923000+02:00,Person.java,2,0,2,leaderboard
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,1,2025-04-17 09:24:33.923000+02:00,PolyLine.java,20,0,20,leaderboard
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,1,2025-04-17 09:24:33.923000+02:00,Road.java,3,0,3,leaderboard
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,1,2025-04-17 09:24:33.923000+02:00,Vehicle.java,15,0,15,leaderboard
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,2,2025-04-17 10:05:02.474000+02:00,Building.java,8,0,8,achievements
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,2,2025-04-17 10:05:02.474000+02:00,Car.java,13,0,13,achievements
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,2,2025-04-17 10:05:02.474000+02:00,City.java,22,0,22,achievements
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,2,2025-04-17 10:05:02.474000+02:00,Coords.java,1,14,15,achievements
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,2,2025-04-17 10:05:02.474000+02:00,House.java,2,0,2,achievements
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,2,2025-04-17 10:05:02.474000+02:00,Parking.java,16,0,16,achievements
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,2,2025-04-17 10:05:02.474000+02:00,Person.java,2,0,2,achievements
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,2,2025-04-17 10:05:02.474000+02:00,PolyLine.java,20,0,20,achievements
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,2,2025-04-17 10:05:02.474000+02:00,Road.java,3,0,3,achievements
ca639c6f-a4d1-464c-9b8b-0351617a59b5,B,2,2025-04-17 10:05:02.474000+02:00,Vehicle.java,15,0,15,achievements
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,1,2025-04-17 09:25:50.964000+02:00,Building.java,0,8,8,achievements
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,1,2025-04-17 09:25:50.964000+02:00,Car.java,13,0,13,achievements
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,1,2025-04-17 09:25:50.964000+02:00,City.java,22,0,22,achievements
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,1,2025-04-17 09:25:50.964000+02:00,Coords.java,14,1,15,achievements
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,1,2025-04-17 09:25:50.964000+02:00,House.java,2,0,2,achievements
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,1,2025-04-17 09:25:50.964000+02:00,Parking.java,16,0,16,achievements
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,1,2025-04-17 09:25:50.964000+02:00,Person.java,2,0,2,achievements
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,1,2025-04-17 09:25:50.964000+02:00,PolyLine.java,20,0,20,achievements
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,1,2025-04-17 09:25:50.964000+02:00,Road.java,3,0,3,achievements
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,1,2025-04-17 09:25:50.964000+02:00,Vehicle.java,2,13,15,achievements
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,2,2025-04-17 10:07:10.320000+02:00,Building.java,0,8,8,leaderboard
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,2,2025-04-17 10:07:10.320000+02:00,Car.java,6,7,13,leaderboard
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,2,2025-04-17 10:07:10.320000+02:00,City.java,22,0,22,leaderboard
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,2,2025-04-17 10:07:10.320000+02:00,Coords.java,14,1,15,leaderboard
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,2,2025-04-17 10:07:10.320000+02:00,House.java,0,2,2,leaderboard
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,2,2025-04-17 10:07:10.320000+02:00,Parking.java,16,0,16,leaderboard
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,2,2025-04-17 10:07:10.320000+02:00,Person.java,2,0,2,leaderboard
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,2,2025-04-17 10:07:10.320000+02:00,PolyLine.java,20,0,20,leaderboard
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,2,2025-04-17 10:07:10.320000+02:00,Road.java,3,0,3,leaderboard
caadbaac-e919-4b9b-b3a5-9d074d40493c,A,2,2025-04-17 10:07:10.320000+02:00,Vehicle.java,2,13,15,leaderboard
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,1,2025-04-17 09:52:25.973000+02:00,Building.java,7,1,8,achievements
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,1,2025-04-17 09:52:25.973000+02:00,Car.java,13,0,13,achievements
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,1,2025-04-17 09:52:25.973000+02:00,City.java,18,4,22,achievements
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,1,2025-04-17 09:52:25.973000+02:00,Coords.java,15,0,15,achievements
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,1,2025-04-17 09:52:25.973000+02:00,House.java,2,0,2,achievements
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,1,2025-04-17 09:52:25.973000+02:00,Parking.java,16,0,16,achievements
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,1,2025-04-17 09:52:25.973000+02:00,Person.java,2,0,2,achievements
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,1,2025-04-17 09:52:25.973000+02:00,PolyLine.java,20,0,20,achievements
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,1,2025-04-17 09:52:25.973000+02:00,Road.java,3,0,3,achievements
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,1,2025-04-17 09:52:25.973000+02:00,Vehicle.java,15,0,15,achievements
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,2,2025-04-17 10:07:00.722000+02:00,Building.java,5,3,8,leaderboard
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,2,2025-04-17 10:07:00.722000+02:00,Car.java,13,0,13,leaderboard
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,2,2025-04-17 10:07:00.722000+02:00,City.java,6,16,22,leaderboard
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,2,2025-04-17 10:07:00.722000+02:00,Coords.java,9,6,15,leaderboard
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,2,2025-04-17 10:07:00.722000+02:00,House.java,2,0,2,leaderboard
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,2,2025-04-17 10:07:00.722000+02:00,Parking.java,15,1,16,leaderboard
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,2,2025-04-17 10:07:00.722000+02:00,Person.java,2,0,2,leaderboard
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,2,2025-04-17 10:07:00.722000+02:00,PolyLine.java,10,10,20,leaderboard
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,2,2025-04-17 10:07:00.722000+02:00,Road.java,3,0,3,leaderboard
d65a1736-2d35-44e8-bf24-d1fd976c741f,A,2,2025-04-17 10:07:00.722000+02:00,Vehicle.java,15,0,15,leaderboard
eed81e54-2343-44af-ab2f-cd062db7e11a,B,1,2025-04-17 09:24:20.758000+02:00,Building.java,8,0,8,leaderboard
eed81e54-2343-44af-ab2f-cd062db7e11a,B,1,2025-04-17 09:24:20.758000+02:00,Car.java,13,0,13,leaderboard
eed81e54-2343-44af-ab2f-cd062db7e11a,B,1,2025-04-17 09:24:20.758000+02:00,City.java,22,0,22,leaderboard
eed81e54-2343-44af-ab2f-cd062db7e11a,B,1,2025-04-17 09:24:20.758000+02:00,Coords.java,11,4,15,leaderboard
eed81e54-2343-44af-ab2f-cd062db7e11a,B,1,2025-04-17 09:24:20.758000+02:00,House.java,2,0,2,leaderboard
eed81e54-2343-44af-ab2f-cd062db7e11a,B,1,2025-04-17 09:24:20.758000+02:00,Parking.java,16,0,16,leaderboard
eed81e54-2343-44af-ab2f-cd062db7e11a,B,1,2025-04-17 09:24:20.758000+02:00,Person.java,0,2,2,leaderboard
eed81e54-2343-44af-ab2f-cd062db7e11a,B,1,2025-04-17 09:24:20.758000+02:00,PolyLine.java,20,0,20,leaderboard
eed81e54-2343-44af-ab2f-cd062db7e11a,B,1,2025-04-17 09:24:20.758000+02:00,Road.java,3,0,3,leaderboard
eed81e54-2343-44af-ab2f-cd062db7e11a,B,1,2025-04-17 09:24:20.758000+02:00,Vehicle.java,11,4,15,leaderboard
eed81e54-2343-44af-ab2f-cd062db7e11a,B,2,2025-04-17 10:05:18.858000+02:00,Building.java,8,0,8,achievements
eed81e54-2343-44af-ab2f-cd062db7e11a,B,2,2025-04-17 10:05:18.858000+02:00,Car.java,12,1,13,achievements
eed81e54-2343-44af-ab2f-cd062db7e11a,B,2,2025-04-17 10:05:18.858000+02:00,City.java,22,0,22,achievements
eed81e54-2343-44af-ab2f-cd062db7e11a,B,2,2025-04-17 10:05:18.858000+02:00,Coords.java,11,4,15,achievements
eed81e54-2343-44af-ab2f-cd062db7e11a,B,2,2025-04-17 10:05:18.858000+02:00,House.java,2,0,2,achievements
eed81e54-2343-44af-ab2f-cd062db7e11a,B,2,2025-04-17 10:05:18.858000+02:00,Parking.java,16,0,16,achievements
eed81e54-2343-44af-ab2f-cd062db7e11a,B,2,2025-04-17 10:05:18.858000+02:00,Person.java,0,2,2,achievements
eed81e54-2343-44af-ab2f-cd062db7e11a,B,2,2025-04-17 10:05:18.858000+02:00,PolyLine.java,18,2,20,achievements
eed81e54-2343-44af-ab2f-cd062db7e11a,B,2,2025-04-17 10:05:18.858000+02:00,Road.java,0,3,3,achievements
eed81e54-2343-44af-ab2f-cd062db7e11a,B,2,2025-04-17 10:05:18.858000+02:00,Vehicle.java,2,13,15,achievements
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,1,2025-04-17 09:25:10.703000+02:00,Building.java,8,0,8,leaderboard
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,1,2025-04-17 09:25:10.703000+02:00,Car.java,13,0,13,leaderboard
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,1,2025-04-17 09:25:10.703000+02:00,City.java,22,0,22,leaderboard
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,1,2025-04-17 09:25:10.703000+02:00,Coords.java,15,0,15,leaderboard
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,1,2025-04-17 09:25:10.703000+02:00,House.java,2,0,2,leaderboard
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,1,2025-04-17 09:25:10.703000+02:00,Parking.java,16,0,16,leaderboard
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,1,2025-04-17 09:25:10.703000+02:00,Person.java,2,0,2,leaderboard
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,1,2025-04-17 09:25:10.703000+02:00,PolyLine.java,20,0,20,leaderboard
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,1,2025-04-17 09:25:10.703000+02:00,Road.java,3,0,3,leaderboard
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,1,2025-04-17 09:25:10.703000+02:00,Vehicle.java,15,0,15,leaderboard
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,2,2025-04-17 10:05:10.841000+02:00,Building.java,8,0,8,achievements
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,2,2025-04-17 10:05:10.841000+02:00,Car.java,10,3,13,achievements
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,2,2025-04-17 10:05:10.841000+02:00,City.java,22,0,22,achievements
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,2,2025-04-17 10:05:10.841000+02:00,Coords.java,15,0,15,achievements
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,2,2025-04-17 10:05:10.841000+02:00,House.java,2,0,2,achievements
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,2,2025-04-17 10:05:10.841000+02:00,Parking.java,16,0,16,achievements
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,2,2025-04-17 10:05:10.841000+02:00,Person.java,0,2,2,achievements
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,2,2025-04-17 10:05:10.841000+02:00,PolyLine.java,20,0,20,achievements
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,2,2025-04-17 10:05:10.841000+02:00,Road.java,3,0,3,achievements
f9ec833e-db4f-49b9-9b14-08298cbb4425,B,2,2025-04-17 10:05:10.841000+02:00,Vehicle.java,11,4,15,achievements
